median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
2.9230000000000000e+005,6.0194000000000001e+000,4.4000000000000000e+001,3.4240000000000000e+003,5.9700000000000000e+002,1.3580000000000000e+003,5.9700000000000000e+002,3.7840000000000003e+001,-1.2220999999999999e+002
4.1150000000000000e+005,7.5544000000000002e+000,4.0000000000000000e+001,4.9910000000000000e+003,6.7400000000000000e+002,1.6160000000000000e+003,6.5400000000000000e+002,3.7829999999999998e+001,-1.2220999999999999e+002
3.1150000000000000e+005,6.0666000000000002e+000,3.0000000000000000e+001,2.2110000000000000e+003,3.4600000000000000e+002,8.4400000000000000e+002,3.4300000000000000e+002,3.7840000000000003e+001,-1.2220000000000000e+002
3.2590000000000000e+005,7.0548000000000002e+000,3.4000000000000000e+001,3.0380000000000000e+003,4.9000000000000000e+002,1.1400000000000000e+003,4.9600000000000000e+002,3.7840000000000003e+001,-1.2220999999999999e+002
3.9260000000000000e+005,1.1601699999999999e+001,1.8000000000000000e+001,1.6170000000000000e+003,2.1000000000000000e+002,5.3300000000000000e+002,1.9400000000000000e+002,3.7840000000000003e+001,-1.2219000000000000e+002
3.1930000000000000e+005,7.4882000000000000e+000,3.5000000000000000e+001,2.8650000000000000e+003,4.6000000000000000e+002,1.0720000000000000e+003,4.4300000000000000e+002,3.7840000000000003e+001,-1.2220000000000000e+002
3.3330000000000000e+005,6.8975999999999997e+000,3.4000000000000000e+001,5.0650000000000000e+003,7.8800000000000000e+002,1.6270000000000000e+003,7.6600000000000000e+002,3.7829999999999998e+001,-1.2220999999999999e+002
3.3520000000000000e+005,8.2049000000000003e+000,2.8000000000000000e+001,1.3260000000000000e+003,1.8400000000000000e+002,4.6300000000000000e+002,1.9000000000000000e+002,3.7829999999999998e+001,-1.2219000000000000e+002
3.5120000000000000e+005,8.4009999999999998e+000,2.6000000000000000e+001,1.5890000000000000e+003,2.2300000000000000e+002,5.4200000000000000e+002,2.1100000000000000e+002,3.7829999999999998e+001,-1.2220000000000000e+002
3.6890000000000000e+005,6.8537999999999997e+000,2.9000000000000000e+001,1.7910000000000000e+003,2.7100000000000000e+002,6.6100000000000000e+002,2.6900000000000000e+002,3.7829999999999998e+001,-1.2219000000000000e+002
3.6590000000000000e+005,8.3170000000000002e+000,3.2000000000000000e+001,1.8350000000000000e+003,2.6400000000000000e+002,6.3500000000000000e+002,2.6300000000000000e+002,3.7820000000000000e+001,-1.2219000000000000e+002
3.6670000000000000e+005,7.0175000000000001e+000,3.7000000000000000e+001,1.2290000000000000e+003,1.8100000000000000e+002,4.2000000000000000e+002,1.7600000000000000e+002,3.7820000000000000e+001,-1.2220000000000000e+002
3.6280000000000000e+005,6.3301999999999996e+000,3.9000000000000000e+001,3.7700000000000000e+003,5.3400000000000000e+002,1.2650000000000000e+003,5.0000000000000000e+002,3.7820000000000000e+001,-1.2220000000000000e+002
4.8330000000000000e+005,6.3624000000000001e+000,3.0000000000000000e+001,2.9200000000000000e+002,3.8000000000000000e+001,1.2600000000000000e+002,5.2000000000000000e+001,3.7810000000000002e+001,-1.2218000000000001e+002
3.3140000000000000e+005,7.0548999999999999e+000,5.2000000000000000e+001,2.3750000000000000e+003,3.3300000000000000e+002,8.1300000000000000e+002,3.5000000000000000e+002,3.7820000000000000e+001,-1.2220999999999999e+002
3.2350000000000000e+005,6.7850999999999999e+000,4.5000000000000000e+001,2.9640000000000000e+003,4.3600000000000000e+002,1.0670000000000000e+003,4.2600000000000000e+002,3.7810000000000002e+001,-1.2220000000000000e+002
2.1670000000000000e+005,2.8929000000000000e+000,5.0000000000000000e+001,2.8330000000000000e+003,6.0500000000000000e+002,1.2600000000000000e+003,5.5200000000000000e+002,3.7799999999999997e+001,-1.2220999999999999e+002
2.3310000000000000e+005,3.0811999999999999e+000,3.8000000000000000e+001,2.2540000000000000e+003,5.3500000000000000e+002,9.5100000000000000e+002,4.8700000000000000e+002,3.7799999999999997e+001,-1.2220999999999999e+002
2.9640000000000000e+005,5.2401999999999997e+000,5.2000000000000000e+001,1.3890000000000000e+003,2.1200000000000000e+002,5.1000000000000000e+002,2.2400000000000000e+002,3.7810000000000002e+001,-1.2220999999999999e+002
2.7370000000000000e+005,6.5217000000000001e+000,5.2000000000000000e+001,1.9710000000000000e+003,3.3500000000000000e+002,7.6500000000000000e+002,3.0800000000000000e+002,3.7810000000000002e+001,-1.2222000000000000e+002
2.2770000000000000e+005,3.2631999999999999e+000,5.2000000000000000e+001,2.1830000000000000e+003,4.6500000000000000e+002,1.1290000000000000e+003,4.6000000000000000e+002,3.7799999999999997e+001,-1.2222000000000000e+002
1.9960000000000000e+005,3.0297999999999998e+000,5.2000000000000000e+001,2.2860000000000000e+003,4.6400000000000000e+002,1.0730000000000000e+003,4.4100000000000000e+002,3.7799999999999997e+001,-1.2222000000000000e+002
2.3980000000000000e+005,4.5427999999999997e+000,5.2000000000000000e+001,2.7210000000000000e+003,5.4100000000000000e+002,1.1850000000000000e+003,5.1500000000000000e+002,3.7799999999999997e+001,-1.2222000000000000e+002
2.7010000000000000e+005,4.0720000000000001e+000,5.2000000000000000e+001,2.0240000000000000e+003,3.3900000000000000e+002,7.5600000000000000e+002,3.4000000000000000e+002,3.7810000000000002e+001,-1.2222000000000000e+002
3.0210000000000000e+005,5.3509000000000002e+000,5.2000000000000000e+001,2.9440000000000000e+003,5.3600000000000000e+002,1.0340000000000000e+003,5.2100000000000000e+002,3.7810000000000002e+001,-1.2222000000000000e+002
2.6950000000000000e+005,3.1602999999999999e+000,5.2000000000000000e+001,2.0330000000000000e+003,4.8600000000000000e+002,7.8700000000000000e+002,4.5900000000000000e+002,3.7799999999999997e+001,-1.2223000000000000e+002
3.1470000000000000e+005,4.7708000000000004e+000,5.2000000000000000e+001,1.4330000000000000e+003,2.2900000000000000e+002,6.1200000000000000e+002,2.1300000000000000e+002,3.7810000000000002e+001,-1.2223000000000000e+002
3.9010000000000000e+005,8.1563999999999997e+000,5.2000000000000000e+001,2.9270000000000000e+003,4.0200000000000000e+002,1.0210000000000000e+003,3.8000000000000000e+002,3.7810000000000002e+001,-1.2222000000000000e+002
4.1030000000000000e+005,8.8793000000000006e+000,5.2000000000000000e+001,2.3150000000000000e+003,2.9200000000000000e+002,8.6100000000000000e+002,2.5800000000000000e+002,3.7810000000000002e+001,-1.2223000000000000e+002
3.5240000000000000e+005,6.8590999999999998e+000,5.2000000000000000e+001,2.4850000000000000e+003,3.1300000000000000e+002,9.5300000000000000e+002,3.2700000000000000e+002,3.7810000000000002e+001,-1.2223999999999999e+002
2.8730000000000000e+005,6.0301999999999998e+000,5.2000000000000000e+001,1.4900000000000000e+003,2.3800000000000000e+002,6.3400000000000000e+002,2.5600000000000000e+002,3.7810000000000002e+001,-1.2223999999999999e+002
3.4870000000000000e+005,7.5080000000000000e+000,5.2000000000000000e+001,2.8140000000000000e+003,3.6500000000000000e+002,8.7800000000000000e+002,3.5200000000000000e+002,3.7810000000000002e+001,-1.2223000000000000e+002
2.4380000000000000e+005,2.7477000000000000e+000,5.2000000000000000e+001,2.0930000000000000e+003,5.5000000000000000e+002,9.1800000000000000e+002,4.8300000000000000e+002,3.7810000000000002e+001,-1.2223999999999999e+002
2.1150000000000000e+005,2.1943999999999999e+000,5.2000000000000000e+001,8.8800000000000000e+002,1.6800000000000000e+002,3.6000000000000000e+002,1.7500000000000000e+002,3.7799999999999997e+001,-1.2223999999999999e+002
2.1840000000000000e+005,3.0148999999999999e+000,5.2000000000000000e+001,2.0870000000000000e+003,5.1000000000000000e+002,1.1970000000000000e+003,4.8800000000000000e+002,3.7799999999999997e+001,-1.2225000000000000e+002
2.6990000000000000e+005,3.6749999999999998e+000,5.2000000000000000e+001,2.5130000000000000e+003,5.0200000000000000e+002,1.0480000000000000e+003,5.1800000000000000e+002,3.7810000000000002e+001,-1.2223999999999999e+002
2.1880000000000000e+005,3.2250000000000001e+000,4.6000000000000000e+001,3.2320000000000000e+003,8.3500000000000000e+002,1.3730000000000000e+003,7.4700000000000000e+002,3.7810000000000002e+001,-1.2225000000000000e+002
2.2500000000000000e+005,2.9344999999999999e+000,4.2000000000000000e+001,4.1200000000000000e+003,1.0650000000000000e+003,1.7150000000000000e+003,1.0150000000000000e+003,3.7799999999999997e+001,-1.2225000000000000e+002
2.5000000000000000e+005,2.1429000000000000e+000,4.3000000000000000e+001,2.3640000000000000e+003,7.9200000000000000e+002,1.3590000000000000e+003,7.2200000000000000e+002,3.7799999999999997e+001,-1.2225000000000000e+002
1.7140000000000000e+005,1.6121000000000001e+000,4.1000000000000000e+001,1.4710000000000000e+003,4.6900000000000000e+002,1.0620000000000000e+003,4.1300000000000000e+002,3.7799999999999997e+001,-1.2225000000000000e+002
1.9380000000000000e+005,1.3929000000000000e+000,2.9000000000000000e+001,2.4680000000000000e+003,8.6400000000000000e+002,1.3350000000000000e+003,7.7300000000000000e+002,3.7799999999999997e+001,-1.2225000000000000e+002
1.2500000000000000e+005,2.3172999999999999e+000,2.7000000000000000e+001,1.6320000000000000e+003,4.9200000000000000e+002,1.1710000000000000e+003,4.2900000000000000e+002,3.7789999999999999e+001,-1.2223999999999999e+002
9.7500000000000000e+004,1.7771999999999999e+000,4.5000000000000000e+001,1.7860000000000000e+003,5.2600000000000000e+002,1.4750000000000000e+003,4.6000000000000000e+002,3.7789999999999999e+001,-1.2225000000000000e+002
1.2500000000000000e+005,2.6457999999999999e+000,5.0000000000000000e+001,6.2900000000000000e+002,1.8800000000000000e+002,7.4200000000000000e+002,1.9600000000000000e+002,3.7789999999999999e+001,-1.2225000000000000e+002
1.3880000000000000e+005,2.1810000000000000e+000,5.2000000000000000e+001,1.3390000000000000e+003,3.9100000000000000e+002,1.0860000000000000e+003,3.6300000000000000e+002,3.7789999999999999e+001,-1.2225000000000000e+002
1.1670000000000000e+005,2.2303000000000002e+000,3.6000000000000000e+001,1.6780000000000000e+003,6.0600000000000000e+002,1.6450000000000000e+003,5.4300000000000000e+002,3.7799999999999997e+001,-1.2225000000000000e+002
1.5180000000000000e+005,1.6504000000000001e+000,4.3000000000000000e+001,2.3440000000000000e+003,6.4700000000000000e+002,1.7100000000000000e+003,6.4400000000000000e+002,3.7799999999999997e+001,-1.2225000000000000e+002
1.2700000000000000e+005,2.2696999999999998e+000,5.2000000000000000e+001,9.9600000000000000e+002,2.2800000000000000e+002,7.3100000000000000e+002,2.2800000000000000e+002,3.7799999999999997e+001,-1.2223999999999999e+002
1.2860000000000000e+005,2.1562999999999999e+000,5.2000000000000000e+001,1.5910000000000000e+003,3.7300000000000000e+002,1.1180000000000000e+003,3.4700000000000000e+002,3.7799999999999997e+001,-1.2223999999999999e+002
1.4060000000000000e+005,2.1347999999999998e+000,5.2000000000000000e+001,1.5860000000000000e+003,3.9800000000000000e+002,1.0060000000000000e+003,3.3500000000000000e+002,3.7799999999999997e+001,-1.2223999999999999e+002
1.8270000000000000e+005,2.6292000000000000e+000,4.7000000000000000e+001,2.0460000000000000e+003,5.8800000000000000e+002,1.2130000000000000e+003,5.5400000000000000e+002,3.7799999999999997e+001,-1.2223999999999999e+002
1.4690000000000000e+005,2.3833000000000002e+000,5.2000000000000000e+001,1.1920000000000000e+003,2.8900000000000000e+002,7.7200000000000000e+002,2.5700000000000000e+002,3.7799999999999997e+001,-1.2223000000000000e+002
1.2280000000000000e+005,2.9569999999999999e+000,5.2000000000000000e+001,1.8030000000000000e+003,4.2000000000000000e+002,1.3210000000000000e+003,4.0100000000000000e+002,3.7799999999999997e+001,-1.2223999999999999e+002
1.6930000000000000e+005,2.5238000000000000e+000,4.9000000000000000e+001,2.8380000000000000e+003,7.4900000000000000e+002,1.4870000000000000e+003,6.7700000000000000e+002,3.7799999999999997e+001,-1.2223999999999999e+002
1.2660000000000000e+005,1.9375000000000000e+000,5.2000000000000000e+001,7.8300000000000000e+002,1.8400000000000000e+002,4.8800000000000000e+002,1.8600000000000000e+002,3.7799999999999997e+001,-1.2223000000000000e+002
1.2790000000000000e+005,1.9028000000000000e+000,5.1000000000000000e+001,1.5900000000000000e+003,4.1400000000000000e+002,9.4900000000000000e+002,3.9200000000000000e+002,3.7799999999999997e+001,-1.2223000000000000e+002
1.2350000000000000e+005,2.2500000000000000e+000,5.0000000000000000e+001,1.7460000000000000e+003,4.8000000000000000e+002,1.1490000000000000e+003,4.1500000000000000e+002,3.7799999999999997e+001,-1.2223000000000000e+002
1.1190000000000000e+005,2.3929000000000000e+000,5.2000000000000000e+001,1.2520000000000000e+003,2.9900000000000000e+002,8.4400000000000000e+002,2.8000000000000000e+002,3.7799999999999997e+001,-1.2223000000000000e+002
1.1280000000000000e+005,2.1917000000000000e+000,4.3000000000000000e+001,5.9630000000000000e+003,1.3440000000000000e+003,4.3670000000000000e+003,1.2310000000000000e+003,3.7789999999999999e+001,-1.2223000000000000e+002
1.0790000000000000e+005,2.9357000000000002e+000,5.2000000000000000e+001,1.7830000000000000e+003,3.9500000000000000e+002,1.6590000000000000e+003,4.1200000000000000e+002,3.7789999999999999e+001,-1.2223000000000000e+002
1.3750000000000000e+005,1.8854000000000000e+000,3.0000000000000000e+001,9.9900000000000000e+002,2.6400000000000000e+002,1.0110000000000000e+003,2.6300000000000000e+002,3.7789999999999999e+001,-1.2223000000000000e+002
1.0550000000000000e+005,2.1638000000000002e+000,3.9000000000000000e+001,1.4690000000000000e+003,4.3100000000000000e+002,1.4640000000000000e+003,3.8900000000000000e+002,3.7789999999999999e+001,-1.2223999999999999e+002
9.5500000000000000e+004,2.1250000000000000e+000,4.7000000000000000e+001,1.3720000000000000e+003,3.9500000000000000e+002,1.2370000000000000e+003,3.0300000000000000e+002,3.7789999999999999e+001,-1.2223999999999999e+002
1.1610000000000000e+005,3.3750000000000000e+000,5.2000000000000000e+001,6.7400000000000000e+002,1.8000000000000000e+002,6.4700000000000000e+002,1.6800000000000000e+002,3.7789999999999999e+001,-1.2223999999999999e+002
1.1220000000000000e+005,2.2542000000000000e+000,4.3000000000000000e+001,1.6260000000000000e+003,3.7600000000000000e+002,1.2840000000000000e+003,3.5700000000000000e+002,3.7789999999999999e+001,-1.2223999999999999e+002
7.5000000000000000e+004,2.1000000000000001e+000,5.1000000000000000e+001,1.7500000000000000e+002,4.3000000000000000e+001,2.2800000000000000e+002,5.5000000000000000e+001,3.7789999999999999e+001,-1.2225000000000000e+002
1.1250000000000000e+005,1.6000000000000001e+000,3.9000000000000000e+001,4.6100000000000000e+002,1.2900000000000000e+002,3.8100000000000000e+002,1.2300000000000000e+002,3.7789999999999999e+001,-1.2225000000000000e+002
1.2500000000000000e+005,3.6250000000000000e+000,5.2000000000000000e+001,9.0200000000000000e+002,2.3700000000000000e+002,8.4600000000000000e+002,2.2700000000000000e+002,3.7789999999999999e+001,-1.2225000000000000e+002
1.1500000000000000e+005,1.6929000000000001e+000,2.0000000000000000e+001,2.3730000000000000e+003,7.7900000000000000e+002,1.6590000000000000e+003,6.7600000000000000e+002,3.7799999999999997e+001,-1.2226000000000001e+002
9.5000000000000000e+004,1.6471000000000000e+000,5.2000000000000000e+001,3.9100000000000000e+002,1.2800000000000000e+002,5.2000000000000000e+002,1.3800000000000000e+002,3.7770000000000003e+001,-1.2222000000000000e+002
9.6400000000000000e+004,2.5899999999999999e+000,5.2000000000000000e+001,1.1370000000000000e+003,3.0100000000000000e+002,8.6600000000000000e+002,2.5900000000000000e+002,3.7770000000000003e+001,-1.2222000000000000e+002
7.2000000000000000e+004,2.5699999999999998e+000,5.2000000000000000e+001,7.6900000000000000e+002,2.0600000000000000e+002,6.1200000000000000e+002,1.8300000000000000e+002,3.7770000000000003e+001,-1.2223000000000000e+002
7.1300000000000000e+004,2.6429000000000000e+000,5.2000000000000000e+001,4.7200000000000000e+002,1.4600000000000000e+002,4.1500000000000000e+002,1.2600000000000000e+002,3.7780000000000001e+001,-1.2223000000000000e+002
8.0800000000000000e+004,3.0257000000000001e+000,5.2000000000000000e+001,8.6200000000000000e+002,2.1500000000000000e+002,9.9400000000000000e+002,2.1300000000000000e+002,3.7780000000000001e+001,-1.2223000000000000e+002
1.2880000000000000e+005,1.4885999999999999e+000,5.0000000000000000e+001,1.9200000000000000e+003,5.3000000000000000e+002,1.5250000000000000e+003,4.7700000000000000e+002,3.7780000000000001e+001,-1.2222000000000000e+002
1.1250000000000000e+005,1.9338000000000000e+000,4.3000000000000000e+001,1.4200000000000000e+003,4.7200000000000000e+002,1.5060000000000000e+003,4.3800000000000000e+002,3.7780000000000001e+001,-1.2223000000000000e+002
1.1940000000000000e+005,1.4843999999999999e+000,5.2000000000000000e+001,9.8600000000000000e+002,2.5800000000000000e+002,1.0080000000000000e+003,2.5500000000000000e+002,3.7780000000000001e+001,-1.2223000000000000e+002
1.1810000000000000e+005,1.6009000000000000e+000,4.4000000000000000e+001,2.3400000000000000e+003,8.2500000000000000e+002,2.8130000000000000e+003,7.5100000000000000e+002,3.7780000000000001e+001,-1.2223000000000000e+002
1.2250000000000000e+005,2.0375000000000001e+000,4.8000000000000000e+001,1.6960000000000000e+003,3.9600000000000000e+002,1.4810000000000000e+003,3.4300000000000000e+002,3.7789999999999999e+001,-1.2223000000000000e+002
